Category,Guidelines,Priority,Count,Line,Description,Detail,Help,URL,Target URL,Reference
"Accessibility","WCAG 2.1 A 3.1.1 Section 508 (2017) A 3.1.1 ","1","1",="1 ","Use the lang attribute to identify the language of the page.","","In HTML add a lang attribute containing a language code to the html tag, and in PDF set the language using Document Properties in Acrobat. This allows screen readers to pronounce words correctly.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/select/5","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/meaning-doc-lang-id.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/meaning-doc-lang-id.html "
"Accessibility","WCAG 2.1 A 3.1.1 Section 508 (2017) A 3.1.1 ","1","1",="1 ","Use the lang attribute to identify the language of the page.","","In HTML add a lang attribute containing a language code to the html tag, and in PDF set the language using Document Properties in Acrobat. This allows screen readers to pronounce words correctly.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/explain/5","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/meaning-doc-lang-id.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/meaning-doc-lang-id.html "
"Accessibility","WCAG 2.1 A 3.1.1 Section 508 (2017) A 3.1.1 ","1","1",="1 ","Use the lang attribute to identify the language of the page.","","In HTML add a lang attribute containing a language code to the html tag, and in PDF set the language using Document Properties in Acrobat. This allows screen readers to pronounce words correctly.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/select/6","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/meaning-doc-lang-id.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/meaning-doc-lang-id.html "
"Accessibility","WCAG 2.1 A 3.1.1 Section 508 (2017) A 3.1.1 ","1","1",="1 ","Use the lang attribute to identify the language of the page.","","In HTML add a lang attribute containing a language code to the html tag, and in PDF set the language using Document Properties in Acrobat. This allows screen readers to pronounce words correctly.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/explain/6","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/meaning-doc-lang-id.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/meaning-doc-lang-id.html "
"Accessibility","WCAG 2.1 A 3.1.1 Section 508 (2017) A 3.1.1 ","1","1",="1 ","Use the lang attribute to identify the language of the page.","","In HTML add a lang attribute containing a language code to the html tag, and in PDF set the language using Document Properties in Acrobat. This allows screen readers to pronounce words correctly.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/select/7","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/meaning-doc-lang-id.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/meaning-doc-lang-id.html "
"Accessibility","WCAG 2.1 A 3.1.1 Section 508 (2017) A 3.1.1 ","1","1",="1 ","Use the lang attribute to identify the language of the page.","","In HTML add a lang attribute containing a language code to the html tag, and in PDF set the language using Document Properties in Acrobat. This allows screen readers to pronounce words correctly.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/explain/7","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/meaning-doc-lang-id.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/meaning-doc-lang-id.html "
"Accessibility","WCAG 2.1 A 3.1.1 Section 508 (2017) A 3.1.1 ","1","1",="1 ","Use the lang attribute to identify the language of the page.","","In HTML add a lang attribute containing a language code to the html tag, and in PDF set the language using Document Properties in Acrobat. This allows screen readers to pronounce words correctly.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/select/8","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/meaning-doc-lang-id.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/meaning-doc-lang-id.html "
"Accessibility","WCAG 2.1 A 3.1.1 Section 508 (2017) A 3.1.1 ","1","1",="1 ","Use the lang attribute to identify the language of the page.","","In HTML add a lang attribute containing a language code to the html tag, and in PDF set the language using Document Properties in Acrobat. This allows screen readers to pronounce words correctly.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/explain/8","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/meaning-doc-lang-id.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/meaning-doc-lang-id.html "
"Accessibility","WCAG 2.1 A 3.1.1 Section 508 (2017) A 3.1.1 ","1","1",="1 ","Use the lang attribute to identify the language of the page.","","In HTML add a lang attribute containing a language code to the html tag, and in PDF set the language using Document Properties in Acrobat. This allows screen readers to pronounce words correctly.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/select/9","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/meaning-doc-lang-id.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/meaning-doc-lang-id.html "
"Accessibility","WCAG 2.1 A 3.1.1 Section 508 (2017) A 3.1.1 ","1","1",="1 ","Use the lang attribute to identify the language of the page.","","In HTML add a lang attribute containing a language code to the html tag, and in PDF set the language using Document Properties in Acrobat. This allows screen readers to pronounce words correctly.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/explain/9","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/meaning-doc-lang-id.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/meaning-doc-lang-id.html "
"Accessibility","WCAG 2.1 A 2.4.2 Section 508 (2017) A 2.4.2 ","1","1",="1 ","Document must have a title.","","For HTML pages add a title element. For Office documents and PDF documents produced from Office, fill in the Title in Document Properties before saving as PDF.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/select/0","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html "
"Accessibility","WCAG 2.1 A 2.4.2 Section 508 (2017) A 2.4.2 ","1","1",="1 ","Document must have a title.","","For HTML pages add a title element. For Office documents and PDF documents produced from Office, fill in the Title in Document Properties before saving as PDF.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/explain/0","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html "
"Accessibility","WCAG 2.1 A 2.4.2 Section 508 (2017) A 2.4.2 ","1","1",="1 ","Document must have a title.","","For HTML pages add a title element. For Office documents and PDF documents produced from Office, fill in the Title in Document Properties before saving as PDF.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/select/1","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html "
"Accessibility","WCAG 2.1 A 2.4.2 Section 508 (2017) A 2.4.2 ","1","1",="1 ","Document must have a title.","","For HTML pages add a title element. For Office documents and PDF documents produced from Office, fill in the Title in Document Properties before saving as PDF.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/explain/1","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html "
"Accessibility","WCAG 2.1 A 2.4.2 Section 508 (2017) A 2.4.2 ","1","1",="1 ","Document must have a title.","","For HTML pages add a title element. For Office documents and PDF documents produced from Office, fill in the Title in Document Properties before saving as PDF.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/select/2","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html "
"Accessibility","WCAG 2.1 A 2.4.2 Section 508 (2017) A 2.4.2 ","1","1",="1 ","Document must have a title.","","For HTML pages add a title element. For Office documents and PDF documents produced from Office, fill in the Title in Document Properties before saving as PDF.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/explain/2","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html "
"Accessibility","WCAG 2.1 A 2.4.2 Section 508 (2017) A 2.4.2 ","1","1",="1 ","Document must have a title.","","For HTML pages add a title element. For Office documents and PDF documents produced from Office, fill in the Title in Document Properties before saving as PDF.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/select/3","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html "
"Accessibility","WCAG 2.1 A 2.4.2 Section 508 (2017) A 2.4.2 ","1","1",="1 ","Document must have a title.","","For HTML pages add a title element. For Office documents and PDF documents produced from Office, fill in the Title in Document Properties before saving as PDF.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/explain/3","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html "
"Accessibility","WCAG 2.1 A 2.4.2 Section 508 (2017) A 2.4.2 ","1","1",="1 ","Document must have a title.","","For HTML pages add a title element. For Office documents and PDF documents produced from Office, fill in the Title in Document Properties before saving as PDF.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/select/4","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html "
"Accessibility","WCAG 2.1 A 2.4.2 Section 508 (2017) A 2.4.2 ","1","1",="1 ","Document must have a title.","","For HTML pages add a title element. For Office documents and PDF documents produced from Office, fill in the Title in Document Properties before saving as PDF.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/explain/4","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html "
"Accessibility","WCAG 2.1 A 2.4.2 Section 508 (2017) A 2.4.2 ","1","1",="1 ","Document must have a title.","","For HTML pages add a title element. For Office documents and PDF documents produced from Office, fill in the Title in Document Properties before saving as PDF.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/select/5","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html "
"Accessibility","WCAG 2.1 A 2.4.2 Section 508 (2017) A 2.4.2 ","1","1",="1 ","Document must have a title.","","For HTML pages add a title element. For Office documents and PDF documents produced from Office, fill in the Title in Document Properties before saving as PDF.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/explain/5","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html "
"Accessibility","WCAG 2.1 A 2.4.2 Section 508 (2017) A 2.4.2 ","1","1",="1 ","Document must have a title.","","For HTML pages add a title element. For Office documents and PDF documents produced from Office, fill in the Title in Document Properties before saving as PDF.","https://intdimensions.nhlbi.nih.gov/modules/_debug_toolbar/313430363635353330343830353736/sqlalchemy/select/6","","https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html https://www.w3.org/TR/UNDERSTANDING-WCAG20/navigation-mechanisms-title.html "
